USD|RP|20/01/2012|8955.0|9177.0|0.0|0.0|0.0|A|SCI|zizah|24/01/2012|zizah|24/01/2012|
EUR|RP|21/01/2012|11604.79|11719.84|0.0|0.0|0.0|A|SCI|zizah|24/01/2012|zizah|24/01/2012|
USD|RP|21/01/2012|8955.0|9177.0|0.0|0.0|0.0|A|SCI|zizah|24/01/2012|zizah|24/01/2012|
EUR|RP|24/01/2012|11676.91|11630.2|0.0|0.0|0.0|A|SCI|zizah|24/01/2012|zizah|24/01/2012|
USD|RP|24/01/2012|8985.0|9060.0|0.0|0.0|0.0|A|SCI|zizah|24/01/2012|zizah|24/01/2012|
EUR|RP|25/01/2012|11753.61|11630.2|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
USD|RP|25/01/2012|9018.0|9060.0|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
EUR|RP|26/01/2012|11789.76|11630.2|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
USD|RP|26/01/2012|8995.0|9060.0|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
EUR|RP|27/01/2012|11763.8|11630.2|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
USD|RP|27/01/2012|8980.0|9060.0|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
EUR|RP|28/01/2012|11763.8|11630.2|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
USD|RP|28/01/2012|8980.0|9060.0|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
EUR|RP|30/01/2012|11846.28|11702.25|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
USD|RP|30/01/2012|8985.0|8952.0|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
EUR|RP|31/01/2012|11852.54|11702.25|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
USD|RP|31/01/2012|9000.0|8952.0|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
EUR|RP|01/02/2012|11793.56|11702.25|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
USD|RP|01/02/2012|9022.0|8952.0|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
EUR|RP|02/02/2012|11719.66|11702.25|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
USD|RP|02/02/2012|8892.0|8952.0|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
EUR|RP|03/02/2012|11752.25|11702.25|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
USD|RP|03/02/2012|8995.0|8952.0|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
EUR|RP|04/02/2012|11752.25|11702.25|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
USD|RP|04/02/2012|8995.0|8952.0|0.0|0.0|0.0|A|SCI|zizah|06/02/2012|zizah|06/02/2012|
EUR|RP|06/02/2012|11762.6|11789.87|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
USD|RP|06/02/2012|8988.0|8977.0|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
EUR|RP|07/02/2012|11802.23|11789.87|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
USD|RP|07/02/2012|8998.0|8977.0|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
EUR|RP|08/02/2012|11905.96|11789.87|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
USD|RP|08/02/2012|8988.0|8977.0|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
EUR|RP|09/02/2012|11809.77|11789.87|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
USD|RP|09/02/2012|8910.0|8977.0|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
EUR|RP|10/02/2012|11940.91|11789.87|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
USD|RP|10/02/2012|8993.0|8977.0|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
EUR|RP|11/02/2012|11940.91|11789.87|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
USD|RP|11/02/2012|8993.0|8977.0|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
EUR|RP|13/02/2012|11940.14|11878.87|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
USD|RP|13/02/2012|9023.0|8966.0|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
EUR|RP|14/02/2012|11896.31|11878.87|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
USD|RP|14/02/2012|9037.0|8966.0|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
EUR|RP|15/02/2012|11893.93|11878.87|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
USD|RP|15/02/2012|9040.0|8966.0|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
EUR|RP|16/02/2012|11708.34|11878.87|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
USD|RP|16/02/2012|8995.0|8966.0|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
EUR|RP|17/02/2012|11853.31|11878.87|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
USD|RP|17/02/2012|9028.0|8966.0|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
EUR|RP|18/02/2012|11853.31|11878.87|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
USD|RP|18/02/2012|9028.0|8966.0|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
EUR|RP|20/02/2012|11936.59|11822.37|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
USD|RP|20/02/2012|9035.0|9029.0|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
EUR|RP|21/02/2012|11934.88|11822.37|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
USD|RP|21/02/2012|9045.0|9029.0|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
EUR|RP|22/02/2012|11980.98|11822.37|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
USD|RP|22/02/2012|9059.0|9029.0|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
EUR|RP|23/02/2012|12018.66|11822.37|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
USD|RP|23/02/2012|9070.0|9029.0|0.0|0.0|0.0|A|SCI|zizah|23/02/2012|zizah|23/02/2012|
EUR|RP|24/02/2012|12127.96|11822.37|0.0|0.0|0.0|A|SCI|zizah|27/02/2012|zizah|27/02/2012|
USD|RP|24/02/2012|9070.0|9029.0|0.0|0.0|0.0|A|SCI|zizah|27/02/2012|zizah|27/02/2012|
EUR|RP|25/02/2012|12127.96|11822.37|0.0|0.0|0.0|A|SCI|zizah|27/02/2012|zizah|27/02/2012|
USD|RP|25/02/2012|9070.0|9029.0|0.0|0.0|0.0|A|SCI|zizah|27/02/2012|zizah|27/02/2012|
EUR|RP|27/02/2012|12258.42|11993.52|0.0|0.0|0.0|A|SCI|zizah|27/02/2012|zizah|27/02/2012|
USD|RP|27/02/2012|9110.0|9054.0|0.0|0.0|0.0|A|SCI|zizah|27/02/2012|zizah|27/02/2012|
EUR|RP|28/02/2012|12283.63|11993.52|0.0|0.0|0.0|A|SCI|zizah|07/03/2012|zizah|07/03/2012|
USD|RP|28/02/2012|9158.0|9054.0|0.0|0.0|0.0|A|SCI|zizah|07/03/2012|zizah|07/03/2012|
EUR|RP|29/02/2012|12245.22|11993.52|0.0|0.0|0.0|A|SCI|zizah|07/03/2012|zizah|07/03/2012|
USD|RP|29/02/2012|9085.0|9054.0|0.0|0.0|0.0|A|SCI|zizah|07/03/2012|zizah|07/03/2012|
EUR|RP|01/03/2012|12134.92|11993.52|0.0|0.0|0.0|A|SCI|zizah|07/03/2012|zizah|07/03/2012|
USD|RP|01/03/2012|9098.0|9054.0|0.0|0.0|0.0|A|SCI|zizah|07/03/2012|zizah|07/03/2012|
EUR|RP|02/03/2012|12134.13|11993.52|0.0|0.0|0.0|A|SCI|zizah|07/03/2012|zizah|07/03/2012|
USD|RP|02/03/2012|9108.0|9054.0|0.0|0.0|0.0|A|SCI|zizah|07/03/2012|zizah|07/03/2012|
EUR|RP|03/03/2012|12134.13|11993.52|0.0|0.0|0.0|A|SCI|zizah|07/03/2012|zizah|07/03/2012|
USD|RP|03/03/2012|9108.0|9054.0|0.0|0.0|0.0|A|SCI|zizah|07/03/2012|zizah|07/03/2012|
EUR|RP|05/03/2012|12056.63|12176.0|0.0|0.0|0.0|A|SCI|zizah|07/03/2012|zizah|07/03/2012|
USD|RP|05/03/2012|9130.0|9106.0|0.0|0.0|0.0|A|SCI|zizah|07/03/2012|zizah|07/03/2012|
EUR|RP|06/03/2012|12113.95|12176.0|0.0|0.0|0.0|A|SCI|zizah|07/03/2012|zizah|07/03/2012|
USD|RP|06/03/2012|9163.0|9106.0|0.0|0.0|0.0|A|SCI|zizah|07/03/2012|zizah|07/03/2012|
EUR|RP|07/03/2012|12079.8|12176.0|0.0|0.0|0.0|A|SCI|zizah|07/03/2012|zizah|07/03/2012|
USD|RP|07/03/2012|9190.0|9106.0|0.0|0.0|0.0|A|SCI|zizah|07/03/2012|zizah|07/03/2012|
EUR|RP|08/03/2012|12042.47|12176.0|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
USD|RP|08/03/2012|9163.0|9106.0|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
EUR|RP|09/03/2012|12119.49|12176.0|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
USD|RP|09/03/2012|9133.0|9106.0|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
EUR|RP|10/03/2012|12119.49|12176.0|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
USD|RP|10/03/2012|9133.0|9106.0|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
EUR|RP|12/03/2012|11994.11|12069.34|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
USD|RP|12/03/2012|9160.0|9142.0|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
EUR|RP|13/03/2012|12083.59|12069.34|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
USD|RP|13/03/2012|9165.0|9142.0|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
EUR|RP|14/03/2012|12008.82|12069.34|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
USD|RP|14/03/2012|9193.0|9142.0|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
EUR|RP|15/03/2012|11980.32|12069.34|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
USD|RP|15/03/2012|9193.0|9142.0|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
EUR|RP|16/03/2012|12010.79|12069.34|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
USD|RP|16/03/2012|9178.0|9142.0|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
EUR|RP|17/03/2012|12010.79|12069.34|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
USD|RP|17/03/2012|9178.0|9142.0|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
EUR|RP|19/03/2012|12069.22|12008.29|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
USD|RP|19/03/2012|9168.0|9177.0|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
EUR|RP|20/03/2012|12120.51|12008.29|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
USD|RP|20/03/2012|9160.0|9177.0|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
EUR|RP|21/03/2012|12181.86|12008.29|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
USD|RP|21/03/2012|9180.0|9177.0|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
EUR|RP|22/03/2012|12136.35|12008.29|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
USD|RP|22/03/2012|9173.0|9177.0|0.0|0.0|0.0|A|SCI|zizah|22/03/2012|zizah|22/03/2012|
EUR|RP|24/03/2012|12136.35|12008.29|0.0|0.0|0.0|A|SCI|zizah|27/03/2012|zizah|27/03/2012|
USD|RP|24/03/2012|9173.0|9177.0|0.0|0.0|0.0|A|SCI|zizah|27/03/2012|zizah|27/03/2012|
EUR|RP|26/03/2012|12180.43|12119.65|0.0|0.0|0.0|A|SCI|zizah|27/03/2012|zizah|27/03/2012|
USD|RP|26/03/2012|9181.0|9164.0|0.0|0.0|0.0|A|SCI|zizah|27/03/2012|zizah|27/03/2012|
EUR|RP|27/03/2012|12268.28|12119.65|0.0|0.0|0.0|A|SCI|zizah|27/03/2012|zizah|27/03/2012|
USD|RP|27/03/2012|9188.0|9164.0|0.0|0.0|0.0|A|SCI|zizah|27/03/2012|zizah|27/03/2012|
EUR|RP|28/03/2012|12236.03|12119.65|0.0|0.0|0.0|A|SCI|zizah|29/03/2012|zizah|29/03/2012|
USD|RP|28/03/2012|9180.0|9164.0|0.0|0.0|0.0|A|SCI|zizah|29/03/2012|zizah|29/03/2012|
EUR|RP|29/03/2012|12237.96|12119.65|0.0|0.0|0.0|A|SCI|zizah|31/03/2012|zizah|31/03/2012|
USD|RP|29/03/2012|9188.0|9164.0|0.0|0.0|0.0|A|SCI|zizah|31/03/2012|zizah|31/03/2012|
EUR|RP|30/03/2012|12258.97|12119.65|0.0|0.0|0.0|A|SCI|zizah|31/03/2012|zizah|31/03/2012|
USD|RP|30/03/2012|9180.0|9164.0|0.0|0.0|0.0|A|SCI|zizah|31/03/2012|zizah|31/03/2012|
EUR|RP|31/03/2012|12258.97|12119.65|0.0|0.0|0.0|A|SCI|zizah|31/03/2012|zizah|31/03/2012|
USD|RP|31/03/2012|9180.0|9164.0|0.0|0.0|0.0|A|SCI|zizah|31/03/2012|zizah|31/03/2012|
EUR|RP|02/04/2012|12225.74|12222.25|0.0|0.0|0.0|A|SCI|zizah|05/04/2012|zizah|05/04/2012|
USD|RP|02/04/2012|9163.0|9180.0|0.0|0.0|0.0|A|SCI|zizah|05/04/2012|zizah|05/04/2012|
EUR|RP|03/04/2012|12202.18|12222.25|0.0|0.0|0.0|A|SCI|zizah|05/04/2012|zizah|05/04/2012|
USD|RP|03/04/2012|9145.0|9180.0|0.0|0.0|0.0|A|SCI|zizah|05/04/2012|zizah|05/04/2012|
EUR|RP|04/04/2012|12086.27|12222.25|0.0|0.0|0.0|A|SCI|zizah|05/04/2012|zizah|05/04/2012|
USD|RP|04/04/2012|9158.0|9180.0|0.0|0.0|0.0|A|SCI|zizah|05/04/2012|zizah|05/04/2012|
EUR|RP|05/04/2012|12042.72|12222.25|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
USD|RP|05/04/2012|9159.0|9180.0|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
EUR|RP|07/04/2012|12042.72|12222.25|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
USD|RP|07/04/2012|9159.0|9180.0|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
EUR|RP|09/04/2012|11971.58|12090.48|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
USD|RP|09/04/2012|9168.0|9152.0|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
EUR|RP|10/04/2012|12041.89|12090.48|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
USD|RP|10/04/2012|9165.0|9152.0|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
EUR|RP|11/04/2012|12005.83|12090.48|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
USD|RP|11/04/2012|9170.0|9152.0|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
EUR|RP|12/04/2012|12030.85|12090.48|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
USD|RP|12/04/2012|9173.0|9152.0|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
EUR|RP|13/04/2012|12089.04|12090.48|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
USD|RP|13/04/2012|9174.0|9152.0|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
EUR|RP|14/04/2012|12089.04|12090.48|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
USD|RP|14/04/2012|9174.0|9152.0|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
EUR|RP|16/04/2012|11946.92|12048.0|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
USD|RP|16/04/2012|9173.0|9169.0|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
EUR|RP|17/04/2012|12031.44|12048.0|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
USD|RP|17/04/2012|9178.0|9169.0|0.0|0.0|0.0|A|SCI|zizah|17/04/2012|zizah|17/04/2012|
EUR|RP|18/04/2012|12035.17|12048.0|0.0|0.0|0.0|A|SCI|zizah|26/04/2012|zizah|26/04/2012|
USD|RP|18/04/2012|9177.0|9169.0|0.0|0.0|0.0|A|SCI|zizah|26/04/2012|zizah|26/04/2012|
EUR|RP|19/04/2012|12047.7|12048.0|0.0|0.0|0.0|A|SCI|zizah|26/04/2012|zizah|26/04/2012|
USD|RP|19/04/2012|9182.0|9169.0|0.0|0.0|0.0|A|SCI|zizah|26/04/2012|zizah|26/04/2012|
EUR|RP|20/04/2012|12065.94|12048.0|0.0|0.0|0.0|A|SCI|zizah|26/04/2012|zizah|26/04/2012|
USD|RP|20/04/2012|9184.0|9169.0|0.0|0.0|0.0|A|SCI|zizah|26/04/2012|zizah|26/04/2012|
EUR|RP|21/04/2012|12065.94|12048.0|0.0|0.0|0.0|A|SCI|zizah|26/04/2012|zizah|26/04/2012|
USD|RP|21/04/2012|9184.0|9169.0|0.0|0.0|0.0|A|SCI|zizah|26/04/2012|zizah|26/04/2012|
EUR|RP|23/04/2012|12116.46|12057.49|0.0|0.0|0.0|A|SCI|zizah|26/04/2012|zizah|26/04/2012|
USD|RP|23/04/2012|9184.0|9182.0|0.0|0.0|0.0|A|SCI|zizah|26/04/2012|zizah|26/04/2012|
EUR|RP|24/04/2012|12094.31|12057.49|0.0|0.0|0.0|A|SCI|zizah|26/04/2012|zizah|26/04/2012|
USD|RP|24/04/2012|9193.0|9182.0|0.0|0.0|0.0|A|SCI|zizah|26/04/2012|zizah|26/04/2012|
EUR|RP|25/04/2012|12134.25|12057.49|0.0|0.0|0.0|A|SCI|zizah|26/04/2012|zizah|26/04/2012|
USD|RP|25/04/2012|9194.0|9182.0|0.0|0.0|0.0|A|SCI|zizah|26/04/2012|zizah|26/04/2012|
EUR|RP|26/04/2012|12153.33|12057.49|0.0|0.0|0.0|A|SCI|zizah|26/04/2012|zizah|26/04/2012|
USD|RP|26/04/2012|9190.0|9182.0|0.0|0.0|0.0|A|SCI|zizah|26/04/2012|zizah|26/04/2012|
EUR|RP|27/04/2012|12153.33|12126.21|0.0|0.0|0.0|A|SCI|zizah|28/04/2012|zizah|28/04/2012|
USD|RP|27/04/2012|9190.0|9190.0|0.0|0.0|0.0|A|SCI|zizah|28/04/2012|zizah|28/04/2012|
EUR|RP|28/04/2012|12153.33|12126.21|0.0|0.0|0.0|A|SCI|zizah|28/04/2012|zizah|28/04/2012|
USD|RP|28/04/2012|9190.0|9190.0|0.0|0.0|0.0|A|SCI|zizah|28/04/2012|zizah|28/04/2012|
EUR|RP|30/04/2012|12105.74|12133.74|0.0|0.0|0.0|A|SCI|zizah|30/04/2012|zizah|30/04/2012|
USD|RP|30/04/2012|9190.0|9194.0|0.0|0.0|0.0|A|SCI|zizah|30/04/2012|zizah|30/04/2012|
EUR|RP|01/05/2012|12173.83|12133.74|0.0|0.0|0.0|A|SCI|zizah|02/05/2012|zizah|02/05/2012|
USD|RP|01/05/2012|9193.0|9194.0|0.0|0.0|0.0|A|SCI|zizah|02/05/2012|zizah|02/05/2012|
EUR|RP|02/05/2012|12159.58|12133.74|0.0|0.0|0.0|A|SCI|zizah|03/05/2012|zizah|03/05/2012|
USD|RP|02/05/2012|9193.0|9194.0|0.0|0.0|0.0|A|SCI|zizah|03/05/2012|zizah|03/05/2012|
EUR|RP|03/05/2012|12089.98|12133.74|0.0|0.0|0.0|A|SCI|zizah|07/05/2012|zizah|07/05/2012|
USD|RP|03/05/2012|9196.0|9194.0|0.0|0.0|0.0|A|SCI|zizah|07/05/2012|zizah|07/05/2012|
EUR|RP|04/05/2012|12129.05|12133.74|0.0|0.0|0.0|A|SCI|zizah|07/05/2012|zizah|07/05/2012|
USD|RP|04/05/2012|9218.0|9194.0|0.0|0.0|0.0|A|SCI|zizah|07/05/2012|zizah|07/05/2012|
EUR|RP|05/05/2012|12129.05|12133.74|0.0|0.0|0.0|A|SCI|zizah|07/05/2012|zizah|07/05/2012|
USD|RP|05/05/2012|9218.0|9194.0|0.0|0.0|0.0|A|SCI|zizah|07/05/2012|zizah|07/05/2012|
EUR|RP|07/05/2012|11970.83|12138.38|0.0|0.0|0.0|A|SCI|zizah|09/05/2012|zizah|09/05/2012|
USD|RP|07/05/2012|9225.0|9203.0|0.0|0.0|0.0|A|SCI|zizah|09/05/2012|zizah|09/05/2012|
EUR|RP|08/05/2012|12016.43|12138.38|0.0|0.0|0.0|A|SCI|zizah|09/05/2012|zizah|09/05/2012|
USD|RP|08/05/2012|9220.0|9203.0|0.0|0.0|0.0|A|SCI|zizah|09/05/2012|zizah|09/05/2012|
EUR|RP|09/05/2012|11968.52|12138.38|0.0|0.0|0.0|A|SCI|zizah|09/05/2012|zizah|09/05/2012|
USD|RP|09/05/2012|9225.0|9203.0|0.0|0.0|0.0|A|SCI|zizah|09/05/2012|zizah|09/05/2012|
EUR|RP|10/05/2012|11975.79|12138.38|0.0|0.0|0.0|A|SCI|zizah|10/05/2012|zizah|10/05/2012|
USD|RP|10/05/2012|9247.0|9203.0|0.0|0.0|0.0|A|SCI|zizah|10/05/2012|zizah|10/05/2012|
EUR|RP|11/05/2012|11861.48|12138.13|0.0|0.0|0.0|A|SCI|zizah|14/05/2012|zizah|14/05/2012|
USD|RP|11/05/2012|9180.0|9203.0|0.0|0.0|0.0|A|SCI|zizah|14/05/2012|zizah|14/05/2012|
EUR|RP|12/05/2012|11861.48|12138.13|0.0|0.0|0.0|A|SCI|zizah|14/05/2012|zizah|14/05/2012|
USD|RP|12/05/2012|9180.0|9203.0|0.0|0.0|0.0|A|SCI|zizah|14/05/2012|zizah|14/05/2012|
EUR|RP|14/05/2012|11879.97|11978.06|0.0|0.0|0.0|A|SCI|zizah|15/05/2012|zizah|15/05/2012|
USD|RP|14/05/2012|9220.0|9238.0|0.0|0.0|0.0|A|SCI|zizah|15/05/2012|zizah|15/05/2012|
EUR|RP|15/05/2012|11887.93|11978.06|0.0|0.0|0.0|A|SCI|zizah|15/05/2012|zizah|15/05/2012|
USD|RP|15/05/2012|9265.0|9238.0|0.0|0.0|0.0|A|SCI|zizah|15/05/2012|zizah|15/05/2012|
EUR|RP|16/05/2012|11810.19|11978.06|0.0|0.0|0.0|A|SCI|zizah|16/05/2012|zizah|16/05/2012|
USD|RP|16/05/2012|9280.0|9238.0|0.0|0.0|0.0|A|SCI|zizah|16/05/2012|zizah|16/05/2012|
EUR|RP|18/05/2012|11810.19|11978.06|0.0|0.0|0.0|A|SCI|zizah|21/05/2012|zizah|21/05/2012|
USD|RP|18/05/2012|9280.0|9238.0|0.0|0.0|0.0|A|SCI|zizah|21/05/2012|zizah|21/05/2012|
EUR|RP|21/05/2012|11860.72|11884.3|0.0|0.0|0.0|A|SCI|zizah|21/05/2012|zizah|21/05/2012|
USD|RP|21/05/2012|9268.0|9230.0|0.0|0.0|0.0|A|SCI|zizah|21/05/2012|zizah|21/05/2012|
EUR|RP|22/05/2012|11850.4|11884.3|0.0|0.0|0.0|A|SCI|zizah|23/05/2012|zizah|23/05/2012|
USD|RP|22/05/2012|9265.0|9230.0|0.0|0.0|0.0|A|SCI|zizah|23/05/2012|zizah|23/05/2012|
EUR|RP|23/05/2012|11754.67|11884.3|0.0|0.0|0.0|A|SCI|zizah|23/05/2012|zizah|23/05/2012|
USD|RP|23/05/2012|9275.0|9230.0|0.0|0.0|0.0|A|SCI|zizah|23/05/2012|zizah|23/05/2012|
EUR|RP|24/05/2012|11663.11|11884.3|0.0|0.0|0.0|A|SCI|zizah|25/05/2012|zizah|25/05/2012|
USD|RP|24/05/2012|9280.0|9230.0|0.0|0.0|0.0|A|SCI|zizah|25/05/2012|zizah|25/05/2012|
EUR|RP|25/05/2012|11673.34|11884.3|0.0|0.0|0.0|A|SCI|zizah|25/05/2012|zizah|25/05/2012|
USD|RP|25/05/2012|9310.0|9230.0|0.0|0.0|0.0|A|SCI|zizah|25/05/2012|zizah|25/05/2012|
EUR|RP|26/05/2012|11673.34|11884.3|0.0|0.0|0.0|A|SCI|zizah|26/05/2012|zizah|26/05/2012|
USD|RP|26/05/2012|9310.0|9230.0|0.0|0.0|0.0|A|SCI|zizah|26/05/2012|zizah|26/05/2012|
EUR|RP|28/05/2012|11864.67|11746.31|0.0|0.0|0.0|A|SCI|zizah|29/05/2012|zizah|29/05/2012|
USD|RP|28/05/2012|9425.0|9299.0|0.0|0.0|0.0|A|SCI|zizah|29/05/2012|zizah|29/05/2012|
EUR|RP|29/05/2012|11869.82|11746.31|0.0|0.0|0.0|A|SCI|zizah|29/05/2012|zizah|29/05/2012|
USD|RP|29/05/2012|9475.0|9299.0|0.0|0.0|0.0|A|SCI|zizah|29/05/2012|zizah|29/05/2012|
EUR|RP|30/05/2012|11927.1|11746.31|0.0|0.0|0.0|A|SCI|zizah|30/05/2012|zizah|30/05/2012|
USD|RP|30/05/2012|9570.0|9299.0|0.0|0.0|0.0|A|SCI|zizah|30/05/2012|zizah|30/05/2012|
EUR|RP|31/05/2012|11832.86|11746.31|0.0|0.0|0.0|A|SCI|zizah|01/06/2012|zizah|01/06/2012|
USD|RP|31/05/2012|9565.0|9299.0|0.0|0.0|0.0|A|SCI|zizah|01/06/2012|zizah|01/06/2012|
